FIPS_COUNTY_CODE,MONTH,YEAR,SYSTEM_CODE,AGE,INITIAL_REPLACEMENT,TYPE_DISTRIBUTION,LTAR_TODAY,DESIGN_FLOW,FAILURE_CODE,CAUSE_CODE,REMEDY_CODE
45,4,2013,GBD,29,I,GP,0.3,360,SD,A,GBD
45,4,2013,GBD,40,I,GP,0.3,240,SD,A,GBD
45,4,2013,GBD,,I,GP,0.3,,BU,A,GBD
45,4,2013,GBD,40,I,GP,0.3,360,SD,A,GBD
45,5,2013,GBD,36,I,GP,0.3,360,SD,A,GBD
45,5,2013,0.25,10,I,GP,0.3,360,SD,S,GBD
45,5,2013,GTR,40,I,GP,0.3,360,BU,A,GBD
45,5,2013,GBD,22,I,GP,0.3,,SD,A,GBD
45,5,2013,GBD,21,I,GP,0.3,240,SD,A,0.25
45,5,2013,GBD,38,I,GP,0.3,,BU,A,GBD
45,5,2013,GBD,,I,GP,0.3,,BU,A,GBD
45,5,2013,GTR,30,I,GP,0.3,240,BU,A,GBD
45,5,2013,GTR,35,I,GP,0.3,240,BU,A,0.25
45,5,2013,GTR,40,I,GP,0.3,360,BU,A,GBD
45,5,2013,GTR,40,I,GP,0.3,360,BU,A,GBD
45,5,2013,GBD,50,I,GP,0.3,240,SD,A,GBD
45,5,2013,GBD,,I,GP,0.3,360,SD,A,GTR
45,5,2013,GBD,50,I,GP,0.3,240,BU,A,GBD
45,5,2013,GBD,48,I,GP,0.3,360,SD,A,0.25
45,5,2013,GTR,50,I,GP,0.3,480,BU,A,GBD
45,5,2013,TANK,40,I,GP,,360,SD,D,TANK
45,5,2013,TANK,40,I,GP,,120,SD,D,TANK
45,5,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
45,5,2013,GBD,31,I,GP,0.3,360,SD,A,0.25
45,6,2013,GTR,50,I,GP,0.3,240,BU,A,0.25
45,6,2013,GBD,21,R,GP,0.3,,BU,A,GBD
45,6,2013,GTR,30,I,GP,0.3,360,BU,A,GBD
45,6,2013,GTR,40,R,GP,0.3,240,BU,A,0.25
45,6,2013,GTR,50,I,GP,0.3,240,SD,A,GBD
45,6,2013,OTH,39,U,GP,0.3,240,SD,A,OTH
45,6,2013,GBD,,I,GP,0.3,,SD,A,0.25
45,6,2013,GBD,32,I,GP,,360,BU,A,GBD
45,6,2013,GTR,26,I,GP,0.25,480,SD,A,GTR
45,6,2013,GBD,35,I,GP,0.3,,SD,A,GBD
45,6,2013,GBD,39,I,GP,0.3,480,SD,S,GBD
45,6,2013,GTR,40,I,GP,0.3,360,BU,A,0.25
45,8,2013,GBD,,I,GP,,360,BU,A,GBD
45,8,2013,TAML,40,I,GP,,360,SD,D,TANK
45,8,2013,GBD,40,I,GP,,,BU,A,GBD
45,8,2013,GTR,17,I,PG,0.3,360,SD,A,0.25
45,8,2013,TANK,30,I,GP,,360,SD,D,TANK
45,8,2013,GTR,20,R,GP,0.3,360,BU,A,GBD
45,8,2013,GTR,40,I,GP,0.3,360,BU,A,0.25
45,8,2013,TANK,,I,GP,,,SD,D,TANK
45,8,2013,GBD,30,I,GP,,,BU,A,GBD
45,8,2013,GTR,40,I,GP,0.3,360,SD,A,0.25
45,8,2013,GTR,40,I,GP,0.3,360,SD,A,0.25
45,8,2013,GBD,30,I,GP,,240,BU,A,EZ1203H
45,9,2013,GBD,43,I,GP,0.3,,BU,A,0.25
45,9,2013,GBD,40,I,GP,,,BU,A,GBD
45,9,2013,GTR,40,I,GP,0.3,240,SD,A,0.25
45,9,2013,GBD,39,I,GP,,,BU,A,GBD
45,9,2013,GBD,43,I,GP,0.3,240,SD,A,0.25
45,9,2013,GBD,39,I,GP,0.3,,SD,A,GBD
45,9,2013,GBD,50,I,GP,0.2,240,SD,A,GBD
45,9,2013,GBD,39,I,GP,0.35,,BU,A,GBD
45,9,2013,GBD,39,I,GP,,,BU,A,GBD
45,9,2013,GTR,30,I,GP,0.3,240,BU,A,0.25
45,9,2013,GBD,39,I,GP,,,BU,A,GBD
45,9,2013,GBD,39,I,GP,0.3,360,SD,A,0.25
45,10,2013,GBD,50,I,GP,0.3,240,SD,A,GBD
45,10,2013,GBD,50,I,GP,0.3,240,SD,A,GBD
45,10,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
45,10,2013,GBD,40,I,GP,,,BU,A,GBD
45,10,2013,GBD,40,I,GP,0.3,,BU,A,0.25
45,10,2013,GTR,40,I,GP,0.3,360,SD,A,0.25
45,10,2013,0.25,15,I,GP,0.3,360,SD,U,0.25
45,10,2013,GBD,30,R,GP,,,SD,A,GBD
45,11,2013,GBD,40,I,GRAVITY,0.3,480,BU,A,GBD
45,11,2013,GBD,50,I,GRAVITY,0.3,240,SD,A,GBD
45,11,2013,GTR,19,R,GRAVITY,0.3,360,SD,Z,0.25
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,0.25
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
45,12,2013,GBD,29,R,GP,0.3,360,BU,A,GBD
45,12,2013,GBD,50,I,GP,0.3,360,BU,A,GBD
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
45,12,2013,GBD,50,I,GP,0.3,480,BU,A,GBD
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,0.25
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
45,12,2013,GBD,50,I,GP,0.3,360,SD,A,GBD
47,1,2013,GTR,25,R,GP,0.6,240,SD,S,EZ1203H
47,2,2013,GTR,30,I,GP,5,360,SD,S,EZ
47,3,2013,GTR,50,I,GP,0.6,240,BU,A,EZ120
47,3,2013,GRR,,I,GP,0.5,360,BU,S,EZ120
47,3,2013,GTR,50,I,GP,0.3,360,SD,A,EZ120
47,3,2013,GTR,50,I,GP,0.6,480,SD,A,EZ120
47,3,2013,GTR,38,I,GP,0.55,360,BU,A,EZ120
47,3,2013,GTR,,I,GP,0.5,360,SD,Q,EZ120
47,3,2013,GTR,38,I,GP,0.3,360,SD,A,EZ120
47,4,2013,GTR,2,I,GP,0.4,240,SD,D,ISW
47,4,2013,GTR,14,I,GP,0.3,360,SD,D,EZ1203H
47,4,2013,GTR,30,R,GP,0.55,360,BU,A,EZ1203H
47,4,2013,GTR,27,R,GP,0.55,360,SD,A,EZ1203H
47,4,2013,GTR,30,I,GP,0.4,240,SD,Q,EZ1203H
47,4,2013,GTR,38,R,GP,0.3,360,SD,A,IQ4W
47,4,2013,GTR,30,I,GP,0.6,240,SD,D,EZ1203H
47,5,2013,GTR,25,I,GP,0.6,240,SD,S,EZ1203H
47,5,2013,GTR,25,I,GP,0.5,360,SD,S,EZ1203H
47,5,2013,GTR,20,R,PG,0.3,1080,SD,U,IQ4P LP
47,5,2013,GTR,15,I,GP,0.36,360,SD,S,GEO
47,5,2013,GTR,25,I,GP,0.5,240,BU,S,EZ1203H
47,5,2013,GTR,20,I,GP,0.4,360,SD,S,EZ1203H
47,6,2013,GTR,30,I,GP,0.5,120,BU,Q,EZ1203H
47,6,2013,GTR,35,I,GP,0.4,360,BU,Q,EZ1203H
47,6,2013,GTR,15,I,GP,0.6,360,SD,S,EZ1203H
47,7,2013,GTR,50,I,GP,0.8,360,SD,A,EZ1203H
47,7,2013,GBD,30,I,GP,0.6,360,SD,S,IS
47,7,2013,GTR,50,I,GP,0.5,360,SD,A,EZ1203H
47,7,2013,Gtr,40,I,GP,0.375,240,SD,A,GEO
47,7,2013,GTR,27,I,PG,0.6,360,SD,A,GEO
47,7,2013,GTR,30,R,GP,0.6,240,BU,S,EZ1203H
47,8,2013,GTR,15,I,LPP,0.3,480,SD,Q,Oth
47,8,2013,GTR,20,R,PM,0.3,1080,SD,S,IS
47,9,2013,GTR,8,I,GP,0.333,480,SD,S,GEO
47,10,2013,GTR,45,I,GP,0.6,480,SD,A,EZ1203H
47,10,2013,GTR,,I,GP,0.6,240,SD,Q,EZ1203H
47,10,2013,GTR,12,I,GP,0.5,360,BU,S,EZ1203H
47,11,2013,GTR,50,I,GP,0.6,240,SD,A,EZ1203H
47,11,2013,GTR,,I,GP,4,480,BU,S,EZ1203H
47,11,2013,GTR,2,I,GP,0.45,360,SD,Q,EZ1203H
47,11,2013,GTR,50,I,GP,0.6,480,BU,A,EZ1203H
47,11,2013,GTR,,I,GP,0.8,360,SD,S,EZ1203H
47,12,2013,GTR,,I,GP,0.45,360,SD,S,EZ1203H
49,2,2013,GTR,40,I,GP,0.6,360,BU,A,IQ4PS
49,2,2013,GTR,42,I,GP,0.6,360,BU,A,GTR
49,2,2013,GTR,40,I,GP,0.8,360,SD,A,GTR
49,2,2013,GTR,40,I,GP,0.8,480,BU,A,IQ4PS
49,2,2013,GTR,50,I,GP,0.4,240,SD,A,IQ4P LP
49,3,2013,GTR,48,I,GP,0.1,240,BU,A,GTR
49,3,2013,EZ1203H,6,I,GP,0.6,360,SD,D,GTR
49,3,2013,GTR,22,I,GP,0.8,360,SD,A,GBD
49,3,2013,GTR,40,I,GP,0.8,360,BU,A,IQ4PS
49,3,2013,GTR,16,I,GP,0.6,360,SD,S,IQ4PS
49,3,2013,GTR,40,I,GP,0.4,360,BU,A,GTR
49,3,2013,GTR,6,I,GP,0.55,360,BU,U,GTR
49,3,2013,GTR,54,I,GP,0.4,360,BU,A,GTR
49,4,2013,GTR,15,I,GP,0.6,360,SD,D,GTR
49,4,2013,GTR,40,I,GP,0.4,360,BU,A,IQ4PS
49,4,2013,GTR,45,I,GP,0.8,360,BU,A,IQ4PS
49,4,2013,GTR,65,I,GP,1,480,BU,A,GTR
49,5,2013,GTR,12,I,GP,0.6,360,SD,Q,GTR
49,5,2013,GTR,28,I,GP,0.4,360,SD,A,GTR
49,5,2013,GTR,40,I,GP,0.5,360,BU,A,GTR
49,5,2013,GTR,47,I,GP,0.4,360,BU,A,GBD
49,5,2013,IQ4W,5,I,GP,0.55,600,SD,Q,GTR
49,5,2013,GTR,37,I,GP,0.3,360,SD,A,GTR
49,5,2013,GTR,60,I,GP,0.28,100,BU,A,GBD
49,6,2013,IS,14,I,GP,0.5,360,SD,A,GTR
49,6,2013,GTR,80,I,GP,0.8,480,SD,A,GBD
49,6,2013,GTR,80,I,GP,0.6,360,SD,A,GTR
49,6,2013,GTR,50,I,GP,1.2,600,BU,A,GTR
49,6,2013,GTR,40,I,GP,0.4,360,SD,A,GTR
49,7,2013,GTR,23,I,GP,0.43,360,SD,A,EZ1203H
49,7,2013,GTR,40,I,GP,0.6,360,SD,A,GTR
49,7,2013,GTR,20,I,GP,0.6,240,SD,U,GTR
49,7,2013,GTR,27,I,GP,0.8,360,SD,A,GTR
49,7,2013,GTR,20,I,GP,0.5,360,SD,Q,GTR
49,7,2013,GTR,,I,GP,0.9,480,BU,A,IQ4W
49,8,2013,GTR,40,I,GP,0.8,360,BU,A,IQ4PS
49,8,2013,GTR,50,I,GP,0.6,240,SD,A,GTR
49,8,2013,GTR,35,I,GP,0.7,480,SD,A,GTR
49,8,2013,GTR,25,I,GP,1,360,BU,S,IQ4PS
49,8,2013,GTR,33,I,GP,0.8,360,BU,U,GTR
49,8,2013,GTR,30,I,GP,0.4,240,BU,S,GTR
49,9,2013,PRIV,100,I,DEEP,0.3,240,GW,A,GTR
49,9,2013,GTR,30,I,GP,0.8,720,SD,A,GBD
49,9,2013,GTR,15,I,GP,1.2,360,BU,S,IQ4PS
49,9,2013,GTR,50,I,GP,1,360,BU,A,GTR
49,9,2013,GTR,40,I,GP,0.8,360,BU,D,DEEP
49,10,2013,GTR,30,I,PM,0.9,480,BU,A,GTR
49,10,2013,GTR,38,I,GP,0.67,240,P,S,DEEP
49,10,2013,GTR,40,I,GP,0.4,360,SD,A,GTR
49,11,2013,GTR,45,I,GP,0.6,360,SD,A,GTR
49,11,2013,GTR,50,I,GP,1,360,SD,A,EZ1203H
49,11,2013,IQ4W,1,I,GP,0.6,480,SD,D,IQ4PS
49,11,2013,GTR,25,I,GP,0.8,360,BU,U,IQ4PS
49,11,2013,GTR,9,I,GP,0.4,360,SD,Q,DEEP
49,12,2013,IQ4W,5,I,GP,0.6,480,SD,Q,DEEP
49,12,2013,GTR,26,R,GP,0.2,240,SD,A,IQ4PS
49,12,2013,GTR,55,I,GP,0.4,360,SD,A,GTR
49,12,2013,GTR,25,I,GP,0.8,360,BU,US,IQ4PS
51,1,2013,GTR,15,I,GP,0.7,360,SD,D,0.25
51,1,2013,GTR,33,I,GP,0.7,360,SD,A,0.25
51,1,2013,GTR,27,I,GP,0.5,360,SD,S,0.25
51,1,2013,GTR,21,R,GP,0.8,360,SD,A,TANK
51,1,2013,TCT,58,I,GP,0.5,360,SD,A,0.25
51,1,2013,GTR,41,I,GP,0.8,360,SD,A,0.25
51,1,2013,TCT,46,I,GP,0.8,360,SD,A,0.25
51,1,2013,TCT,44,I,GP,0.8,360,SD,A,0.25
51,1,2013,GTR,20,I,GP,0.8,480,SD,A,0.25
51,1,2013,TCT,52,I,GP,0.7,360,SD,A,0.25
51,1,2013,IQ4W,2,I,GP,0.6,360,SD,D,MAI
51,1,2013,TCT,57,I,GP,0.8,360,SD,A,0.25
51,1,2013,GTR,30,I,GP,0.7,360,SD,A,0.25
51,1,2013,GTR,25,I,GP,0.7,360,SD,A,0.25
51,1,2013,GTR,26,I,GP,0.4,360,FL,A,0.25
51,1,2013,GTR,41,I,GP,0.6,360,SD,D,RDB
51,1,2013,GTR,20,I,GP,0.8,480,P,Q,0.25
51,1,2013,GTR,53,I,GP,0.7,360,SD,A,0.25
51,1,2013,GTR,17,I,GP,0.8,480,SD,T,LDB
51,2,2013,GTR,23,I,GP,0.5,360,SD,D,0.25
51,2,2013,GTR,30,I,GP,0.4,360,SD,A,GBD
51,2,2013,TCT,40,I,GP,0.9,480,P,Q,0.25
51,2,2013,GTR,32,I,GP,0.7,360,SD,D,0.25
51,2,2013,GTR,26,I,GP,0.4,360,SD,D,0.25
51,2,2013,GTR,39,I,GP,0.7,360,SD,A,0.25
51,2,2013,GTR,40,I,GP,0.6,360,SD,D,RDB
51,2,2013,GTR,27,I,GP,0.7,360,SD,S,0.25
51,2,2013,GTR,24,I,GP,0.5,360,P,Q,RDB
51,2,2013,TCT,44,I,GP,0.8,600,SD,Z,0.25
51,2,2013,TCT,40,I,GP,0.5,360,FL,A,0.25
51,2,2013,GTR,45,I,GP,0.8,360,BU,A,0.25
51,2,2013,TCT,44,I,GP,0.8,360,SD,A,0.25
51,2,2013,TCT,47,I,GP,0.6,360,SD,A,0.25
51,2,2013,TCHP,5,R,GP,0.8,360,SD,D,0.25
51,2,2013,GTR,35,I,GP,0.8,360,SD,A,0.25
51,2,2013,GTR,33,I,GP,0.8,360,P,A,0.25
51,2,2013,GTR,40,R,GP,0.7,400,SD,A,0.25
51,2,2013,GTR,38,I,GP,0.8,360,SD,D,0.25
51,2,2013,GTR,20,I,GPF,0.8,360,SD,A,0.25
51,2,2013,GTR,20,I,GS,0.8,100,BU,D,0.25
51,2,2013,TCT,45,I,GP,0.7,360,SD,A,0.25
51,2,2013,GTR,22,I,GP,0.5,360,SD,D,0.25
51,2,2013,TCT,55,I,GP,0.8,360,SD,A,0.25
51,2,2013,GTR,14,I,GP,0.4,360,SD,D,0.25
51,2,2013,GTR,40,I,GP,1,360,SD,A,0.25
51,2,2013,GTR,38,I,GP,0.6,360,SD,A,MAI
51,2,2013,GTR,30,I,GP,0.4,360,SD,D,0.25
51,2,2013,TCT,44,I,GP,0.8,360,P,A,TCHP
51,2,2013,GBD,53,R,GP,0.5,240,SD,A,0.25
51,2,2013,TCT,42,I,GP,0.8,360,SD,S,TCHP
51,2,2013,GTR,23,I,GP,0.6,360,P,Q,0.25
51,2,2013,GTR,18,I,GP,0.8,360,SD,D,MAI
51,2,2013,GTR,50,I,GP,1,360,SD,A,TCHP
51,2,2013,GTR,50,I,GP,0.5,360,SD,D,RDB
51,3,2013,GTR,30,I,GP,0.4,360,SD,A,GBD
51,3,2013,GTR,41,I,GP,0.5,360,SD,A,0.25
51,3,2013,TCT,16,I,GP,1,360,SD,A,0.25
51,3,2013,GTR,40,I,GP,1,360,SD,A,0.25
51,3,2013,GTR,30,I,GP,0.9,360,BU,A,0.25
51,3,2013,GTR,40,I,GP,0.9,360,SD,D,GTR
51,3,2013,GBD,51,R,GP,0.6,360,SD,A,GBD
51,3,2013,GTR,33,I,GP,0.5,360,SD,A,0.25
51,3,2013,GTR,32,I,GP,0.5,360,SD,A,0.25
51,3,2013,GTR,50,I,GP,1,360,SD,A,0.25
51,3,2013,GTR,30,I,GP,0.8,360,SD,A,0.25
51,3,2013,GTR,26,I,GP,0.6,480,SD,D,0.25
51,3,2013,GTR,33,I,GP,0.8,360,SD,A,GTR
51,3,2013,GTR,30,I,GP,0.7,360,SD,A,0.25
51,3,2013,GTR,50,I,GP,1,360,SD,A,0.25
51,3,2013,GTR,60,I,GP,0.6,240,BU,A,0.25
51,3,2013,TCT,71,I,GP,0.4,360,P,A,0.25
51,3,2013,GTR,50,I,GP,0.8,360,SD,D,TANK
51,3,2013,GTR,30,I,GP,0.4,360,SD,A,0.25
51,3,2013,GTR,25,I,GP,0.5,360,P,Q,TANK
51,3,2013,GTR,46,I,GP,0.4,360,SD,Q,0.25
51,3,2013,GTR,18,I,GP,0.8,360,SD,Q,0.25
51,3,2013,GTR,20,I,GP,0.6,360,P,D,0.25
51,3,2013,GTR,24,I,GP,0.8,360,SD,A,0.25
51,3,2013,GTR,45,I,GP,1,360,SD,A,0.25
51,3,2013,IQ4W,10,I,GP,0.6,360,SD,D,0.25
51,3,2013,GTR,35,I,GP,0.6,360,SD,A,0.25
51,3,2013,GTR,20,R,GP,0.5,360,SD,S,MAI
51,3,2013,GTR,7,I,GP,0.6,360,P,S,0.25
51,3,2013,GBD,38,R,GP,0.5,480,SD,D,0.25
51,3,2013,GTR,37,I,GP,0.6,360,SD,A,0.25
51,3,2013,GTR,29,I,GP,0.7,360,SD,D,0.25
51,3,2013,GTR,33,I,GP,0.6,480,SD,D,0.25
51,3,2013,GBD,31,I,GP,0.7,600,BU,D,0.25
51,3,2013,GTR,19,I,GP,0.7,360,SD,A,0.25
51,3,2013,GTR,22,I,GP,0.6,360,SD,D,0.25
51,3,2013,GTR,20,I,GP,0.5,360,SD,M,RDB
51,4,2013,GTR,26,I,GP,0.6,120,SD,A,0.25
51,4,2013,GTR,64,R,GP,0.7,360,SD,A,MAI
51,4,2013,GTR,60,I,GP,0.5,480,SD,A,TANK
51,4,2013,GTR,40,I,GP,0.5,480,SD,D,TANK
51,4,2013,GTR,47,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,50,I,GP,0.8,360,SD,A,0.25
51,4,2013,TCT,48,I,GP,0.8,360,SD,A,0.25
51,4,2013,GTR,41,I,GP,0.8,360,SD,D,0.25
51,4,2013,TCT,48,I,GP,0.8,360,SD,A,0.25
51,4,2013,GTR,36,I,GP,0.9,360,P,A,TCHP
51,4,2013,GTR,40,I,GP,0.8,360,P,S,RRP
51,4,2013,GTR,42,I,GP,0.8,480,P,A,0.25
51,4,2013,GTR,27,I,GP,0.55,360,SD,S,0.25
51,4,2013,GTR,36,I,GP,0.7,360,SD,A,0.25
51,4,2013,TCHP,9,I,GP,0.8,480,SD,Q,LDP 10
51,4,2013,GTR,30,I,GP,0.9,360,SD,A,0.25
51,4,2013,GTR,20,I,GP,0.5,360,SD,D,GTR
51,4,2013,TCT,52,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,21,I,GP,0.8,360,P,A,0.25
51,4,2013,TCT,48,I,GP,0.6,360,SD,D,TANK
51,4,2013,GTR,30,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,43,I,GP,0.9,360,SD,A,TANK
51,4,2013,TCT,51,I,GP,0.8,360,SD,A,0.25
51,4,2013,TCT,20,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,22,I,GP,0.5,360,SD,A,0.25
51,4,2013,GTR,28,I,GP,0.8,360,SD,A,0.25
51,4,2013,TCT,48,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,40,I,GP,0.5,240,SD,A,0.25
51,4,2013,GTR,20,I,GP,0.7,360,P,A,0.25
51,4,2013,GTR,29,I,GP,0.6,360,SD,D,0.25
51,4,2013,EZ1203H,5,I,GP,0.4,480,SD,Q,0.25
51,4,2013,IS,17,I,GP,0.6,360,SD,A,0.25
51,4,2013,GTR,20,I,GP,0.4,360,SD,D,0.25
51,4,2013,GTR,18,R,PG,0.4,360,SD,M,0.25
51,4,2013,IS,36,R,GP,0.7,360,SD,A,0.25
51,4,2013,GTR,33,I,GP,0.9,480,BU,D,0.25
51,4,2013,GTR,40,I,GP,0.8,360,SD,A,0.25
51,4,2013,GTR,15,I,GP,0.8,480,SD,S,0.25
51,4,2013,GTR,40,I,GP,1,480,SD,A,TCHP
51,4,2013,GTR,18,I,GP,0.3,360,SD,A,GTR
51,4,2013,EZ1203H,4,I,PG,0.6,360,SD,U,0.25
51,4,2013,TCT,63,I,GP,0.9,360,SD,S,0.25
51,4,2013,GTR,30,I,GP,0.9,360,SD,A,0.25
51,4,2013,GTR,26,I,PG,0.5,360,SD,D,0.25
51,4,2013,GTR,27,I,GP,0.55,360,SD,D,0.25
51,4,2013,GTR,9,I,GP,0.5,360,SD,A,0.25
51,5,2013,LDP8,30,I,LPP,0.4,360,SD,D,MAI
51,5,2013,GTR,33,I,GP,0.65,360,SD,A,0.25
51,5,2013,GTR,28,I,GP,0.8,360,SD,D,LDP8
51,5,2013,GBD,40,I,GP,0.6,360,SD,A,0.25
51,5,2013,GTR,20,I,GP,0.6,360,SD,D,0.25
51,5,2013,GTR,50,I,GP,0.5,360,SD,A,0.25
51,5,2013,TCT,49,I,GP,0.8,360,SD,A,0.25
51,5,2013,TCT,50,I,GP,0.5,360,SD,A,NR
51,5,2013,GTR,24,I,GP,0.4,360,SD,A,0.25
51,5,2013,GTR,41,I,GP,1,360,SD,A,0.25
51,5,2013,GTR,20,I,GP,0.6,360,SD,D,RDB
51,5,2013,GTR,40,I,GP,0.6,360,SD,A,0.25
51,5,2013,GTR,40,I,GP,1,360,SD,A,0.25
51,5,2013,GTR,28,I,GP,0.5,360,P,E,RDB
51,5,2013,GTR,25,I,GP,0.5,360,SD,D,GTR
51,5,2013,TCT,36,I,GP,0.75,360,SD,A,0.25
51,5,2013,GTR,26,I,GP,0.6,360,SD,A,0.25
51,5,2013,GTR,50,R,GP,0.4,360,SD,A,0.25
51,5,2013,GTR,19,I,GP,0.8,480,SD,D,0.25
51,5,2013,GTR,39,I,GP,0.5,360,SD,A,0.25
51,5,2013,GTR,28,I,GP,0.6,360,SD,E,MAI
51,5,2013,GTR,27,I,GP,0.6,480,SD,D,0.25
51,5,2013,GTR,28,I,GP,0.5,360,SD,A,0.25
51,5,2013,GTR,50,R,GP,1,360,SD,S,0.25
51,5,2013,GTR,30,I,GP,1,360,SD,S,0.25
51,6,2013,GTR,39,I,GP,0.9,360,SD,D,MAI
51,6,2013,TCT,51,I,GP,0.8,360,P,A,0.25
51,6,2013,GTR,29,I,GP,0.5,360,SD,D,0.25
51,6,2013,GTR,38,I,GP,0.5,360,SD,A,MAI
51,6,2013,GTR,40,I,GP,0.7,360,SD,A,0.25
51,6,2013,TCT,43,R,GP,0.8,720,SD,D,0.25
51,6,2013,TCT,61,I,GS,0.7,360,SD,A,0.25
51,6,2013,GTR,55,I,GP,0.5,360,SD,M,MAI
51,6,2013,GTR,49,I,GP,0.4,360,SD,A,0.25
51,6,2013,GTR,14,I,GP,0.5,360,SD,D,0.25
51,6,2013,GTR,20,I,GP,0.9,360,SD,A,0.25
51,6,2013,TCT,52,I,GS,0.6,360,SD,A,0.25
51,6,2013,TCT,60,I,GP,0.8,360,SD,A,0.25
51,6,2013,GTR,13,I,GP,0.8,360,SD,A,0.25
51,6,2013,GTR,40,I,GP,0.6,360,SD,M,MAI
51,6,2013,GTR,28,I,GP,0.5,360,SD,M,MAI
51,6,2013,GTR,33,I,GP,0.5,360,SD,S,MAI
51,6,2013,GTR,37,I,GP,0.8,360,SD,A,0.25
51,6,2013,GTR,41,I,GP,0.6,480,SD,A,0.25
51,6,2013,GTR,20,I,GP,0.4,360,SD,S,0.25
51,7,2013,TCT,53,I,GP,0.4,360,SD,A,0.25
51,7,2013,TCT,48,I,GP,0.4,480,SD,A,0.25
51,7,2013,GTR,30,I,GP,0.9,360,SD,A,0.25
51,7,2013,GTR,54,I,GP,0.7,360,SD,A,0.25
51,7,2013,GTR,40,I,GP,0.5,360,BU,A,0.25
51,7,2013,TCT,50,I,GP,0.8,240,SD,A,0.25
51,7,2013,GTR,39,I,GP,0.4,960,SD,D,0.25
51,7,2013,GTR,28,I,GP,0.8,240,FL,A,0.25
51,7,2013,GTR,40,I,GP,0.8,360,BU,A,0.25
51,7,2013,GTR,50,I,GP,0.6,480,BU,A,0.25
51,7,2013,GTR,14,I,GP,0.8,360,SD,S,GTR
51,7,2013,GTR,50,I,GP,1,360,BU,A,0.25
51,7,2013,GTR,27,I,GP,0.6,360,SD,A,0.25
51,7,2013,GTR,27,I,GP,0.3,360,SD,S,0.25
51,7,2013,IQ4W,28,R,PG,0.4,480,SD,Q,0.25
51,7,2013,GTR,9,I,GP,0.5,480,SD,S,0.25
51,7,2013,GTR,39,I,GP,0.4,360,SD,A,0.25
51,7,2013,GTR,30,I,GP,0.7,480,BU,S,0.25
51,7,2013,TCT,56,I,GP,0.8,360,SD,A,0.25
51,7,2013,TCT,53,I,GP,0.6,1000,BU,A,0.25
51,7,2013,TCT,57,I,GP,0.4,360,SD,A,0.25
51,8,2013,GTR,58,I,GS,0.5,360,SD,S,0.25
51,8,2013,GTR,20,I,GP,0.6,360,BU,A,RDB
51,8,2013,GTR,50,I,GP,0.5,360,SD,A,TANK
51,8,2013,GTR,43,I,GP,0.6,360,BU,A,0.25
51,8,2013,GTR,31,I,GP,0.7,400,FL,A,0.25
51,8,2013,GTR,54,I,GP,0.6,360,BU,S,MAI
51,8,2013,GBD,42,I,GP,0.5,360,BU,A,0.25
51,8,2013,GTR,11,I,PM,0.4,360,SD,D,0.25
51,8,2013,GTR,30,I,GP,1,360,SD,A,0.25
51,8,2013,GTR,27,I,GP,0.6,360,SD,A,0.25
51,8,2013,GTR,30,I,GP,0.7,360,SD,A,0.25
51,8,2013,TCT,40,I,GP,0.8,360,SD,A,0.25
51,8,2013,TCT,50,I,GP,0.6,360,SD,A,0.25
51,8,2013,GTR,32,I,GP,0.5,360,SD,A,0.25
51,8,2013,GTR,30,I,GP,0.7,360,SD,S,0.25
51,8,2013,GTR,30,I,GP,0.8,360,SD,Q,0.25
51,8,2013,IQ4W,16,I,GP,0.6,360,SD,S,GTR
51,9,2013,GTR,13,I,GP,0.7,360,FL,E,OTH
51,9,2013,GTR,35,I,GP,0.8,360,P,D,0.25
51,9,2013,GTR,46,I,GP,0.6,360,P,D,RDB
51,9,2013,GTR,30,I,GP,0.5,360,SD,A,RDB
51,9,2013,GTR,20,I,GP,0.5,360,SD,S,0.25
51,9,2013,GTR,53,R,GP,0.8,360,SD,A,0.25
51,9,2013,Cha,1,I,GP,0.7,480,SD,A,0.25
51,9,2013,TCT,50,I,GP,0.7,480,BU,D,0.25
51,9,2013,GTR,23,I,GP,0.8,360,SD,D,0.25
51,9,2013,IQ4W,20,I,GP,0.8,360,BU,D,0.25
51,9,2013,GTR,20,I,GP,0.8,360,SD,D,0.25
51,9,2013,GTR,20,I,GP,0.5,360,SD,D,RDB
51,9,2013,EZ1203H,1,I,PG,0.6,360,SD,S,0.25
51,9,2013,TCT,55,I,GP,0.8,240,SD,A,0.25
51,9,2013,GTR,38,I,GP,0.8,360,SD,A,0.25
51,10,2013,GTR,50,I,GP,0.8,240,SD,A,0.25
51,10,2013,GTR,35,I,GS,0.8,360,SD,A,0.25
